x	 y	 z	 vx	 vy	 vz	 [v]
18.634609	 -6.721256	 -3.207237	 0.001429	 0.003179	 0.001372	 0.003746
18.636038	 -6.718078	 -3.205865	 0.001429	 0.003179	 0.001372	 0.003746
18.637466	 -6.714899	 -3.204493	 0.001428	 0.003179	 0.001372	 0.003746
18.638895	 -6.711720	 -3.203120	 0.001427	 0.003180	 0.001372	 0.003746
18.640322	 -6.708540	 -3.201748	 0.001427	 0.003180	 0.001373	 0.003746
18.641748	 -6.705360	 -3.200375	 0.001426	 0.003180	 0.001373	 0.003746
18.643175	 -6.702180	 -3.199002	 0.001425	 0.003180	 0.001373	 0.003746
18.644600	 -6.698999	 -3.197629	 0.001425	 0.003181	 0.001373	 0.003746
18.646025	 -6.695819	 -3.196256	 0.001424	 0.003181	 0.001373	 0.003746
18.647449	 -6.692638	 -3.194883	 0.001423	 0.003181	 0.001373	 0.003746
18.648872	 -6.689457	 -3.193510	 0.001422	 0.003181	 0.001373	 0.003746
18.650295	 -6.686275	 -3.192137	 0.001422	 0.003182	 0.001373	 0.003746
18.651716	 -6.683094	 -3.190763	 0.001421	 0.003182	 0.001374	 0.003746
18.653137	 -6.679912	 -3.189390	 0.001420	 0.003182	 0.001374	 0.003746
18.654558	 -6.676730	 -3.188016	 0.001420	 0.003182	 0.001374	 0.003746
18.655977	 -6.673548	 -3.186642	 0.001419	 0.003182	 0.001374	 0.003746
18.657396	 -6.670365	 -3.185268	 0.001418	 0.003183	 0.001374	 0.003746
18.658815	 -6.667182	 -3.183894	 0.001418	 0.003183	 0.001374	 0.003746
18.660233	 -6.664000	 -3.182520	 0.001417	 0.003183	 0.001374	 0.003746
18.661650	 -6.660816	 -3.181146	 0.001416	 0.003183	 0.001374	 0.003746
18.663067	 -6.657633	 -3.179772	 0.001416	 0.003184	 0.001374	 0.003746
18.664482	 -6.654449	 -3.178397	 0.001415	 0.003184	 0.001375	 0.003746
18.665897	 -6.651265	 -3.177023	 0.001414	 0.003184	 0.001375	 0.003746
18.667311	 -6.648081	 -3.175648	 0.001414	 0.003184	 0.001375	 0.003746
18.668724	 -6.644897	 -3.174273	 0.001413	 0.003185	 0.001375	 0.003746
18.670137	 -6.641712	 -3.172899	 0.001412	 0.003185	 0.001375	 0.003746
18.671549	 -6.638527	 -3.171524	 0.001412	 0.003185	 0.001375	 0.003746
18.672960	 -6.635342	 -3.170148	 0.001411	 0.003185	 0.001375	 0.003746
18.674372	 -6.632156	 -3.168773	 0.001410	 0.003186	 0.001375	 0.003745
18.675781	 -6.628971	 -3.167398	 0.001409	 0.003186	 0.001376	 0.003745
18.677191	 -6.625785	 -3.166022	 0.001409	 0.003186	 0.001376	 0.003745
18.678600	 -6.622599	 -3.164647	 0.001408	 0.003186	 0.001376	 0.003745
18.680008	 -6.619412	 -3.163271	 0.001407	 0.003187	 0.001376	 0.003745
18.681416	 -6.616226	 -3.161895	 0.001407	 0.003187	 0.001376	 0.003745
18.682823	 -6.613039	 -3.160519	 0.001406	 0.003187	 0.001376	 0.003745
18.684229	 -6.609852	 -3.159143	 0.001405	 0.003187	 0.001376	 0.003745
18.685635	 -6.606665	 -3.157767	 0.001405	 0.003188	 0.001376	 0.003745
18.687038	 -6.603477	 -3.156390	 0.001404	 0.003188	 0.001376	 0.003745
18.688442	 -6.600289	 -3.155014	 0.001403	 0.003188	 0.001377	 0.003745
18.689846	 -6.597101	 -3.153637	 0.001403	 0.003188	 0.001377	 0.003745
18.691248	 -6.593913	 -3.152261	 0.001402	 0.003189	 0.001377	 0.003745
18.692650	 -6.590724	 -3.150884	 0.001401	 0.003189	 0.001377	 0.003745
18.694052	 -6.587536	 -3.149507	 0.001401	 0.003189	 0.001377	 0.003745
18.695452	 -6.584347	 -3.148130	 0.001400	 0.003189	 0.001377	 0.003745
